status_type,type,link,object_id,parent_id,picture,source,Coding:Level1,Coding:Level2,num_likes,num_comments,num_shares,message
,,False,True,False,False,False,Community,Community: Reply,13.0,0.0,,"Hello everyone thanks for all your comments. We do patrols during day and also strategic at night some of them are by land others by sea. We try to change our strategies because believe or not poachers are very creative and always find new ways to do their activities. Our rangers normally as soon the capture live organisms the free them around the area that they got them now in this case in my position as Director and coordinator of patrols and seeing the different methods they used I asked the ranger to bring them to West End so I could inspect the animals, take pictures of them in and out the bag and write an adequate report, I decided to release them on Half Moon Bay to avoid more stress to them. Now I want to be clear that this is not a common approach we do believe in releasing them close to the area they where found and we spread them, the only other time we move them is when they are in the popular poaching sites then we find other site where we can insure their survival. I ask the community to not only report this cases to us but also make sure that if poaches come close to your beach let them know that you wont tolerate their activities. Only together we will make a difference. RMP main objective is preserving the Islands treasures and will work hard to achieve it. Thank You for understanding and great job to our ranger that found this bags and conch."
mobile_status_update,status,False,False,False,False,False,Information,Information,9.0,,2.0,Read our latest newsletter and find out what the RMP has been up to\nhttp://www.roatanmarinepark.com/newsletters/2013/07-July.pdf
added_photos,photo,True,False,False,True,False,Action,Action: Sell,24.0,3.0,6.0,"Vinyl shopping bags are back!!!! Only LPS 150 each! :) Get em while they're hot, they're lovely!!"
shared_story,link,True,False,False,False,False,Information,Information,40.0,3.0,,protecting our sharks
added_photos,photo,True,False,False,True,False,Information,Information,40.0,2.0,7.0,"While assisting in the search for a missing vessel, the Park Rangers this morning came upon another net near Turquoise Bay. This is the 4th net in the past week confiscated in this area. Hopefully the removal of over a mile of net will greatly benefit the marine life in the area. They also confiscated a set of snorkel gear and a spear"
mobile_status_update,status,False,False,False,False,False,Action,Action: Sell,11.0,1.0,1.0,"We've had such a great response from our Roatan Honey, both medicinal and with honeycomb... we have nearly sold out! (Until the next batch comes in) so to avoid disappointment, come get yourself a jar today."
added_photos,photo,True,False,False,True,False,Community,Community: Response,4.0,1.0,,"Check back regularly to see the submissions for this year's photo competition.  Winners will be announced in August and featured in the 2010 RMP Calendar, which will be available in late Sept. \n\nNames of the submitters will not be shown prior to judging so as to not bias the results."
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,"Mack Yovanne Baca Bennett Estamos de acuerdo que es necesario proteger a las 3 islas. \xbfCu\xe1les son las inciatives que est\xe1n sucediendo en Guanaja? \xbfQu\xe9 has hecho con respecto a en formar parte de estos intiatives? Estamos de acuerdo en que es necesario, pero \xbfc\xf3mo podemos ayudarle a continuar?"
shared_story,photo,True,False,False,True,False,Information,Information,103.0,4.0,,"This is great news! Imagine the impact from such a large city. Now let's do our part by continuing to reduce our consumption of single-use products and packaging.\nReduce, Reuse, Recycle."
,,False,False,False,False,False,Information,Information,1.0,0.0,,Good kind of dolphin shows... rescued and properly fed
mobile_status_update,status,False,False,False,False,False,Action,Action: Promo,,,,LAST DAY TO VOTE!!!!! \nGET YOUR VOTES IN FOR THIS YEAR'S BEST FIND PHOTOS!
added_photos,photo,True,False,False,True,False,Information,Information,,,,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses outside the SBWEMR for 2014. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservation message, we would be unable to continue protecting Roatan's reefs. It was a great 2014 and we hope that we can increase support in 2015"
shared_story,video,True,False,False,True,True,Community,Community: Response,167.0,8.0,1.0,"Ever wonder what those ""seed"" pod type things are the periodically wash up on the beach... if you find any please keep them in the water, give us a call and for all that is holy please don't squeeze them! \n\n:)"
added_photos,photo,True,False,False,True,False,Information,Information,26.0,4.0,4.0,"This graph indicates in $, through the sale of user fees and memberships, how much each dive shop within Sandy Bay, West End and West Bay, generated for the Marine Park in 2013. We would like to say a huge thank you to all our supporters, big and small, and comment that without your support, we would be unable to fulfil even the simplest of our programs"
,,False,True,False,False,False,Community,Community: Reply,2.0,0.0,,Yes but this is a specific cleanup dive where you can focus on big things... and give your clients a sense of pride because they made a difference!!
,,False,True,False,False,False,Information,Information,0.0,0.0,,"Sadly its not that we chase them away from here and they go there its that is a problem that is growing and its appearing everywhere at once. We do have to create a coalition between community members, NGO and government. The RMP is willing to do some operations and inspections over there is you can determine time so we can get there and catch while they are doing it would be great."
,,False,False,False,False,False,Community,Community: Reply,0.0,0.0,,"Yea we still need people,  meet at the office @ 8:30 on Monday"
added_photos,photo,True,False,False,True,False,Information,Information,2.0,,3.0,"These are all the pictures we were able to take as we were so busy! If you have any please post them to our page or tag us in them! It was just a good time, we should have better photos to prove it! :)"
added_photos,photo,True,False,False,True,False,Information,Information,21.0,6.0,2.0,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses within the SBWEMR between January and August 2014. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservation message, we would be unable to continue protecting Roatan's reefs"
mobile_status_update,status,False,False,False,False,False,Community,Community: Response,86.0,14.0,9.0,"Whale shark sighting... 2 about 10 minutes away, who has a boat and wants to check em out?"
shared_story,link,True,False,False,False,False,Community,Community: Response,9.0,,2.0,"We are on Pinterest ladies and gents! Follow and see all the great things we support. Lionfish recipes, plastic handicrafts, our favourite reef fish and many others  :) \n\nhttp://pinterest.com/roatanmarineprk/lionfish-recipes/"
shared_story,link,True,False,False,True,False,Community,Community: Response,13.0,,1.0,"For an update on the work from the turtle researchers from ProTECTOR who have been working with the Marine Park, please follow the link"
added_photos,photo,True,False,False,True,False,Information,Information,14.0,,,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses within the SBWEMR between January and November 2014. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservation message, we would be unable to continue protecting Roatan's reefs"
